CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO_FED|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECC_Feb2017|CASILLA|PAN|PRI|PRD|PT|PVEM|UDC|NVA_ALIANZA|SI|PPC|PJ|PRC|PCP|MORENA|ES|PAN_UDC_PPC_ES|PAN_UDC_PPC|PAN_UDC_ES|PAN_PPC_ES|UDC_PPC_ES|PAN_UDC|PAN_PPC|PAN_ES|UDC_PPC|UDC_ES|PPC_ES|PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI_PJ_PRC|PRI_PVEM_NVA_ALIANZA_SI_PJ_PCP|PRI_PVEM_NVA_ALIANZA_SI_PRC_PCP|PRI_PVEM_NVA_ALIANZA_PJ_PRC_PCP|PRI_PVEM_SI_PJ_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI_PJ|PRI_PVEM_NVA_ALIANZA_SI_PRC|PRI_PVEM_NVA_ALIANZA_SI_PCP|PRI_PVEM_NVA_ALIANZA_PJ_PRC|PRI_PVEM_NVA_ALIANZA_PJ_PCP|PRI_PVEM_NVA_ALIANZA_PRC_PCP|PRI_PVEM_SI_PJ_PRC|PRI_PVEM_SI_PJ_PCP|PRI_PVEM_SI_PRC_PCP|PRI_PVEM_PJ_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ_PRC|PRI_NVA_ALIANZA_SI_PJ_PCP|PRI_NVA_ALIANZA_SI_PRC_PCP|PRI_NVA_ALIANZA_PJ_PRC_PCP|PRI_SI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ_PRC|PVEM_NVA_ALIANZA_SI_PJ_PCP|PVEM_NVA_ALIANZA_SI_PRC_PCP|PVEM_NVA_ALIANZA_PJ_PRC_PCP|PVEM_SI_PJ_PRC_PCP|NVA_ALIANZA_SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA_SI|PRI_PVEM_NVA_ALIANZA_PJ|PRI_PVEM_NVA_ALIANZA_PRC|PRI_PVEM_NVA_ALIANZA_PCP|PRI_PVEM_SI_PJ|PRI_PVEM_SI_PRC|PRI_PVEM_SI_PCP|PRI_PVEM_PJ_PRC|PRI_PVEM_PJ_PCP|PRI_PVEM_PRC_PCP|PRI_NVA_ALIANZA_SI_PJ|PRI_NVA_ALIANZA_SI_PRC|PRI_NVA_ALIANZA_SI_PCP|PRI_NVA_ALIANZA_PJ_PRC|PRI_NVA_ALIANZA_PJ_PCP|PRI_NVA_ALIANZA_PRC_PCP|PRI_SI_PJ_PRC|PRI_SI_PJ_PCP|PRI_SI_PRC_PCP|PRI_PJ_PRC_PCP|PVEM_NVA_ALIANZA_SI_PJ|PVEM_NVA_ALIANZA_SI_PRC|PVEM_NVA_ALIANZA_SI_PCP|PVEM_NVA_ALIANZA_PJ_PRC|PVEM_NVA_ALIANZA_PJ_PCP|PVEM_NVA_ALIANZA_PRC_PCP|PVEM_SI_PJ_PRC|PVEM_SI_PJ_PCP|PVEM_SI_PRC_PCP|PVEM_PJ_PRC_PCP|NVA_ALIANZA_SI_PJ_PRC|NVA_ALIANZA_SI_PJ_PCP|NVA_ALIANZA_SI_PRC_PCP|NVA_ALIANZA_PJ_PRC_PCP|SI_PJ_PRC_PCP|PRI_PVEM_NVA_ALIANZA|PRI_PVEM_SI|PRI_PVEM_PJ|PRI_PVEM_PRC|PRI_PVEM_PCP|PRI_NVA_ALIANZA_SI|PRI_NVA_ALIANZA_PJ|PRI_NVA_ALIANZA_PRC|PRI_NVA_ALIANZA_PCP|PRI_SI_PJ|PRI_SI_PRC|PRI_SI_PCP|PRI_PJ_PRC|PRI_PJ_PCP|PRI_PRC_PCP|PVEM_NVA_ALIANZA_SI|PVEM_NVA_ALIANZA_PJ|PVEM_NVA_ALIANZA_PRC|PVEM_NVA_ALIANZA_PCP|PVEM_SI_PJ|PVEM_SI_PRC|PVEM_SI_PCP|PVEM_PJ_PRC|PVEM_PJ_PCP|PVEM_PRC_PCP|NVA_ALIANZA_SI_PJ|NVA_ALIANZA_SI_PRC|NVA_ALIANZA_SI_PCP|NVA_ALIANZA_PJ_PRC|NVA_ALIANZA_PJ_PCP|NVA_ALIANZA_PRC_PCP|SI_PJ_PRC|SI_PJ_PCP|SI_PRC_PCP|PJ_PRC_PCP|PRI_PVEM|PRI_NVA_ALIANZA|PRI_SI|PRI_PJ|PRI_PRC|PRI_PCP|PVEM_NVA_ALIANZA|PVEM_SI|PVEM_PJ|PVEM_PRC|PVEM_PCP|NVA_ALIANZA_SI|NVA_ALIANZA_PJ|NVA_ALIANZA_PRC|NVA_ALIANZA_PCP|SI_PJ|SI_PRC|SI_PCP|PJ_PRC|PJ_PCP|PRC_PCP|CAND_IND1|CAND_IND2|NUM_VOTOS_CAN_NREG|NUM_VOTOS_VALIDOS|NUM_VOTOS_NULOS|TOTAL_VOTOS|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_Ago2022|ID_DTTO_LOCAL_Ago2022|ID_MUNICIPIO_Ago2022|MUNICIPIO_Ago2022|SECCION_Ago2022|TIPO_SECC_Ago2022|OBSERVACION_MMGE_Ago2022
2|5|COAHUILA|2|3|SABINAS|32|SAN JUAN DE SABINAS|1082|U|C01|184|151|1|2|3|1|2|0|0|2|0|0|46|2|1|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|34|1|0|434|7|441|730|GRUPO DE RECUENTO||||1|3|32|SAN JUAN DE SABINAS|1082|U|
2|5|COAHUILA|2|3|SABINAS|32|SAN JUAN DE SABINAS|1083|U|B|141|73|1|2|0|1|2|3|0|0|0|0|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|32|2|0|312|6|318|498|GRUPO DE RECUENTO||||1|3|32|SAN JUAN DE SABINAS|1083|U|
2|5|COAHUILA|5|9|TORREON|35|TORREON|1252|U|B|131|197|5|12|4|0|2|0|0|0|3|0|66|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|3|2|440|3|445|679|ACTA CASILLA||||5|9|35|TORREON|1252|U|
2|5|COAHUILA|5|9|TORREON|35|TORREON|1253|U|B|92|112|3|4|3|0|3|0|1|3|2|0|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|2|0|266|4|270|423|GRUPO DE RECUENTO||||5|9|35|TORREON|1253|U|
2|5|COAHUILA|5|9|TORREON|35|TORREON|1253|U|C01|87|114|6|9|1|0|2|0|0|0|2|0|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|1|0|257|9|266|422|ACTA CASILLA||||5|9|35|TORREON|1253|U|
2|5|COAHUILA|5|9|TORREON|35|TORREON|1254|U|B|113|118|4|6|3|1|1|0|0|0|1|0|37|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|2|0|303|6|309|513|GRUPO DE RECUENTO||||5|9|35|TORREON|1254|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1376|U|B|198|64|2|3|2|0|2|2|0|0|0|0|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23|2|0|331|2|333|482|ACTA CASILLA||||5|9|35|TORREON|1376|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1376|U|C01|174|60|1|7|0|0|0|0|0|0|0|0|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|2|1|302|6|309|482|GRUPO DE RECUENTO||||5|9|35|TORREON|1376|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1377|U|B|166|100|5|5|1|1|4|0|0|0|1|0|37|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25|6|0|353|2|355|557|GRUPO DE RECUENTO||||5|9|35|TORREON|1377|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1377|U|C01|152|97|5|8|1|0|4|0|2|0|1|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|1|1|354|0|355|557|GRUPO DE RECUENTO||||5|9|35|TORREON|1377|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1378|U|B|148|72|3|5|6|3|1|1|1|0|0|0|39|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24|2|0|306|3|309|477|GRUPO DE RECUENTO||||5|9|35|TORREON|1378|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1378|U|C01|135|82|2|7|4|0|2|1|1|0|0|1|45|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|28|1|0|310|1|311|477|GRUPO DE RECUENTO||||5|9|35|TORREON|1378|U|
2|5|COAHUILA|6|10|TORREON|35|TORREON|1379|U|B|231|80|4|6|1|0|4|0|0|0|4|0|45|0|3|2|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|23|1|0|409|5|414|636|GRUPO DE RECUENTO||||5|9|35|TORREON|1379|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1380|U|B|225|70|2|9|2|0|1|0|1|0|0|0|22|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|28|0|1|364|2|367|551|ACTA CASILLA||||5|9|35|TORREON|1380|U|
2|5|COAHUILA|6|9|TORREON|35|TORREON|1380|U|C01|214|58|0|8|2|1|4|0|2|0|1|0|27|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|21|2|0|344|3|347|550|GRUPO DE RECUENTO||||5|9|35|TORREON|1380|U|
2|5|COAHUILA|6|10|TORREON|35|TORREON|1381|U|B|180|66|2|3|1|2|4|0|0|1|2|0|23|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|21|1|0|307|3|310|465|GRUPO DE RECUENTO||||5|9|35|TORREON|1381|U|
2|5|COAHUILA|6|10|TORREON|35|TORREON|1381|U|C01|172|63|2|9|1|0|1|0|1|1|1|0|26|0|3|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|0|0|307|8|315|464|GRUPO DE RECUENTO||||5|9|35|TORREON|1381|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|B|222|116|4|9|2|0|0|1|2|0|0|0|43|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|4|0|434|5|439|683|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|C01|208|122|5|6|4|0|3|0|3|0|0|0|50|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|1|0|436|4|440|683|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|C02|199|135|3|6|1|2|3|1|0|0|0|0|45|0|0|0|0|0|0|0|2|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|2|0|428|6|434|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|C03|203|131|2|8|2|0|6|0|0|0|0|1|54|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|2|0|438|2|440|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|C04|197|118|3|9|4|1|5|1|2|1|1|0|59|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|31|4|0|438|2|440|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1382|U|C05|203|106|5|12|5|1|6|1|2|1|0|1|45|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|44|2|0|436|6|442|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1382|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1383|U|B|117|153|3|12|13|0|4|2|0|0|1|0|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|4|0|384|7|391|659|ACTA CASILLA||||5|10|35|TORREON|1383|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1383|U|C01|101|162|2|8|6|0|5|0|0|0|0|0|60|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|3|0|364|12|376|658|GRUPO DE RECUENTO||||5|10|35|TORREON|1383|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1383|U|C02|112|132|5|10|3|0|2|2|0|1|1|0|65|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|5|0|356|2|358|658|GRUPO DE RECUENTO||||5|10|35|TORREON|1383|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1384|U|B|207|109|8|16|5|2|1|25|0|0|1|0|64|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|443|4|447|682|ACTA CASILLA||||5|10|35|TORREON|1384|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1384|U|C01|161|134|6|10|2|0|0|0|1|1|0|0|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24|6|0|417|1|418|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1384|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1384|U|C02|194|106|1|12|4|0|2|1|1|0|2|1|64|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|18|0|409|7|416|682|GRUPO DE RECUENTO||||5|10|35|TORREON|1384|U|
2|5|COAHUILA|6|11|TORREON|35|TORREON|1385|U|B|123|70|3|5|2|0|2|0|0|0|0|0|44|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|4|0|264|1|265|420|GRUPO DE RECUENTO||||5|10|35|TORREON|1385|U|
