estado,num_muestra,corte,candidato,LI,LS
COAH,81,50,PART,56.4,58.02
COAH,82,50,CAND_0,35.76,38.57
COAH,82,50,CAND_1,35.12,38.16
COAH,82,50,CAND_2,1.28,1.55
COAH,82,50,CAND_3,1.35,1.69
COAH,82,50,CAND_4,11.55,13.01
COAH,82,50,CAND_5,8.28,10.09
COAH,82,50,OTROS,1.65,1.92
COAH,82,50,PART,57.46,59.44
COAH,83,50,CAND_0,34.8,37.58
COAH,83,50,CAND_1,36.3,39.57
COAH,83,50,CAND_2,1.5,1.9
COAH,83,50,CAND_3,1.35,1.6
COAH,83,50,CAND_4,11.58,12.74
COAH,83,50,CAND_5,8.02,9.53
COAH,83,50,OTROS,1.63,1.89
COAH,83,50,PART,56.72,58.77
COAH,84,50,CAND_0,36.82,39.73
COAH,84,50,CAND_1,34.58,37.47
COAH,84,50,CAND_2,1.31,1.8
COAH,84,50,CAND_3,1.34,1.68
COAH,84,50,CAND_4,10.77,11.86
COAH,84,50,CAND_5,8.73,10.32
COAH,84,50,OTROS,1.65,1.94
COAH,84,50,PART,57.41,59.33
COAH,85,50,CAND_0,33.74,36.09
COAH,85,50,CAND_1,37,39.9
COAH,85,50,CAND_2,1.34,1.72
COAH,85,50,CAND_3,1.46,1.69
COAH,85,50,CAND_4,11.75,13
COAH,85,50,CAND_5,8.56,10.32
COAH,85,50,OTROS,1.59,1.86
COAH,85,50,PART,56.87,58.59
COAH,86,50,CAND_0,34.4,37.17
COAH,86,50,CAND_1,36.82,39.82
COAH,86,50,CAND_2,1.5,2.07
COAH,86,50,CAND_3,1.35,1.67
COAH,86,50,CAND_4,11.16,12.39
COAH,86,50,CAND_5,8.27,9.85
COAH,86,50,OTROS,1.63,1.89
COAH,86,50,PART,56.6,58.24
COAH,87,50,CAND_0,36.26,39.02
COAH,87,50,CAND_1,35.83,38.73
COAH,87,50,CAND_2,1.34,1.7
COAH,87,50,CAND_3,1.24,1.6
COAH,87,50,CAND_4,10.75,11.95
COAH,87,50,CAND_5,8.31,9.7
COAH,87,50,OTROS,1.58,2
COAH,87,50,PART,57.95,59.6
COAH,88,50,CAND_0,34.11,36.83
COAH,88,50,CAND_1,37.8,40.9
COAH,88,50,CAND_2,1.47,2.05
COAH,88,50,CAND_3,1.36,1.62
COAH,88,50,CAND_4,11.08,12.19
COAH,88,50,CAND_5,7.56,9.31
COAH,88,50,OTROS,1.64,2.08
COAH,88,50,PART,57.35,59.17
COAH,89,50,CAND_0,35.77,38.21
COAH,89,50,CAND_1,34.78,37.47
COAH,89,50,CAND_2,1.35,1.84
COAH,89,50,CAND_3,1.32,1.54
COAH,89,50,CAND_4,12.37,13.76
COAH,89,50,CAND_5,8.45,9.75
COAH,89,50,OTROS,1.58,1.81
COAH,89,50,PART,56.92,58.69
COAH,90,50,CAND_0,32.07,34.73
COAH,90,50,CAND_1,38.74,41.6
COAH,90,50,CAND_2,1.6,2
COAH,90,50,CAND_3,1.34,1.65
COAH,90,50,CAND_4,11.45,12.58
COAH,90,50,CAND_5,8.4,10.21
COAH,90,50,OTROS,1.68,1.95
COAH,90,50,PART,55.99,57.79
COAH,91,50,CAND_0,34.72,37.79
COAH,91,50,CAND_1,37.82,41.31
COAH,91,50,CAND_2,1.45,1.91
COAH,91,50,CAND_3,1.34,1.71
COAH,91,50,CAND_4,10.9,11.97
COAH,91,50,CAND_5,6.91,8.32
COAH,91,50,OTROS,1.75,2.08
COAH,91,50,PART,56.7,58.76
COAH,92,50,CAND_0,33.89,35.9
COAH,92,50,CAND_1,37.77,40.45
COAH,92,50,CAND_2,1.5,2.01
COAH,92,50,CAND_3,1.41,1.69
COAH,92,50,CAND_4,12.26,13.36
COAH,92,50,CAND_5,7.37,8.47
COAH,92,50,OTROS,1.79,2.12
COAH,92,50,PART,56.27,58.1
COAH,93,50,CAND_0,36.28,39.18
COAH,93,50,CAND_1,34.17,37.17
COAH,93,50,CAND_2,1.47,2.08
COAH,93,50,CAND_3,1.29,1.61
COAH,93,50,CAND_4,11.68,12.88
COAH,93,50,CAND_5,8.36,9.99
COAH,93,50,OTROS,1.77,2.08
COAH,93,50,PART,56.36,58.53
COAH,94,50,CAND_0,33.6,36.05
COAH,94,50,CAND_1,38.53,41.56
COAH,94,50,CAND_2,1.46,1.96
COAH,94,50,CAND_3,1.32,1.52
COAH,94,50,CAND_4,11.71,12.83
COAH,94,50,CAND_5,7.13,8.47
COAH,94,50,OTROS,1.77,2.08
COAH,94,50,PART,56.82,58.82
COAH,95,50,CAND_0,35.49,38.08
COAH,95,50,CAND_1,35.51,38.34
COAH,95,50,CAND_2,1.41,1.89
COAH,95,50,CAND_3,1.36,1.63
COAH,95,50,CAND_4,11.18,12.26
COAH,95,50,CAND_5,8.86,10.57
COAH,95,50,OTROS,1.58,1.85
COAH,95,50,PART,56.93,58.96
COAH,96,50,CAND_0,33.39,35.64
COAH,96,50,CAND_1,38.58,41.11
COAH,96,50,CAND_2,1.42,1.7
COAH,96,50,CAND_3,1.45,1.68
COAH,96,50,CAND_4,11.9,13.23
COAH,96,50,CAND_5,7.44,8.85
COAH,96,50,OTROS,1.69,1.94
COAH,96,50,PART,57,58.63
COAH,97,50,CAND_0,35.47,37.87
COAH,97,50,CAND_1,35.33,38.09
COAH,97,50,CAND_2,1.29,1.83
COAH,97,50,CAND_3,1.3,1.51
COAH,97,50,CAND_4,12.43,13.6
COAH,97,50,CAND_5,8.13,9.71
COAH,97,50,OTROS,1.58,1.86
COAH,97,50,PART,57.06,58.72
COAH,98,50,CAND_0,35.52,38.34
COAH,98,50,CAND_1,35.66,38.48
COAH,98,50,CAND_2,1.47,2
COAH,98,50,CAND_3,1.32,1.57
COAH,98,50,CAND_4,11.72,13.2
COAH,98,50,CAND_5,7.87,9.22
COAH,98,50,OTROS,1.68,1.97
COAH,98,50,PART,56.83,58.87
COAH,99,50,CAND_0,32.36,35.08
COAH,99,50,CAND_1,39.49,42.69
COAH,99,50,CAND_2,1.51,2.06
COAH,99,50,CAND_3,1.32,1.59
COAH,99,50,CAND_4,11.42,12.74
COAH,99,50,CAND_5,7.27,8.66
COAH,99,50,OTROS,1.75,2.05
COAH,99,50,PART,56.69,58.31
COAH,100,50,CAND_0,34.97,37.33
COAH,100,50,CAND_1,36.2,38.93
COAH,100,50,CAND_2,1.37,1.74
COAH,100,50,CAND_3,1.38,1.63
COAH,100,50,CAND_4,12.08,13.48
COAH,100,50,CAND_5,7.87,9.54
COAH,100,50,OTROS,1.59,1.89
COAH,100,50,PART,56.19,57.84
COAH,1,75,CAND_0,35.13,37.34
COAH,1,75,CAND_1,37.29,39.71
COAH,1,75,CAND_2,1.49,1.89
COAH,1,75,CAND_3,1.48,1.71
COAH,1,75,CAND_4,11.5,12.49
COAH,1,75,CAND_5,7.64,8.66
COAH,1,75,OTROS,1.71,1.96
COAH,1,75,PART,56.73,58.16
COAH,2,75,CAND_0,34.74,36.61
COAH,2,75,CAND_1,38.36,40.69
COAH,2,75,CAND_2,1.58,1.95
COAH,2,75,CAND_3,1.38,1.6
COAH,2,75,CAND_4,11.37,12.19
COAH,2,75,CAND_5,7.4,8.57
COAH,2,75,OTROS,1.68,1.88
COAH,2,75,PART,57.01,58.36
COAH,3,75,CAND_0,35.54,37.66
COAH,3,75,CAND_1,36.47,38.82
COAH,3,75,CAND_2,1.52,1.92
COAH,3,75,CAND_3,1.36,1.6
COAH,3,75,CAND_4,11.67,12.62
COAH,3,75,CAND_5,8.13,9.22
COAH,3,75,OTROS,1.61,1.85
COAH,3,75,PART,57.16,58.42
COAH,4,75,CAND_0,36.14,38.5
COAH,4,75,CAND_1,36.2,38.64
COAH,4,75,CAND_2,1.51,1.92
COAH,4,75,CAND_3,1.37,1.59
COAH,4,75,CAND_4,11.31,12.34
COAH,4,75,CAND_5,7.96,9.07
COAH,4,75,OTROS,1.62,1.83
COAH,4,75,PART,57.33,58.71
COAH,5,75,CAND_0,35.03,37.27
COAH,5,75,CAND_1,37.32,39.79
COAH,5,75,CAND_2,1.48,1.77
COAH,5,75,CAND_3,1.43,1.66
COAH,5,75,CAND_4,11.06,12.06
COAH,5,75,CAND_5,8.1,9.24
COAH,5,75,OTROS,1.77,2.02
COAH,5,75,PART,57.47,58.97
COAH,6,75,CAND_0,36.16,38.53
COAH,6,75,CAND_1,35.71,38.01
COAH,6,75,CAND_2,1.45,1.81
COAH,6,75,CAND_3,1.38,1.59
COAH,6,75,CAND_4,11.85,12.81
COAH,6,75,CAND_5,7.95,9.19
COAH,6,75,OTROS,1.67,1.89
COAH,6,75,PART,57.23,58.78
COAH,7,75,CAND_0,35.82,37.72
COAH,7,75,CAND_1,36.3,38.3
COAH,7,75,CAND_2,1.47,1.82
COAH,7,75,CAND_3,1.43,1.62
COAH,7,75,CAND_4,12.2,13.12
COAH,7,75,CAND_5,7.79,8.71
COAH,7,75,OTROS,1.71,1.98
COAH,7,75,PART,55.63,57.24
COAH,8,75,CAND_0,35.89,38
COAH,8,75,CAND_1,36.36,38.77
COAH,8,75,CAND_2,1.38,1.75
COAH,8,75,CAND_3,1.28,1.55
COAH,8,75,CAND_4,12.02,13.16
COAH,8,75,CAND_5,7.62,8.66
COAH,8,75,OTROS,1.67,1.9
COAH,8,75,PART,57.08,58.64
COAH,9,75,CAND_0,35.99,38.03
COAH,9,75,CAND_1,36.27,38.37
COAH,9,75,CAND_2,1.42,1.72
COAH,9,75,CAND_3,1.45,1.65
COAH,9,75,CAND_4,11.94,13.05
COAH,9,75,CAND_5,7.67,8.91
COAH,9,75,OTROS,1.67,1.88
COAH,9,75,PART,57.04,58.35
COAH,10,75,CAND_0,34.46,36.52
COAH,10,75,CAND_1,37.96,40.21
COAH,10,75,CAND_2,1.52,1.92
COAH,10,75,CAND_3,1.43,1.64
COAH,10,75,CAND_4,11.9,12.8
COAH,10,75,CAND_5,7.49,8.53
COAH,10,75,OTROS,1.7,1.91
COAH,10,75,PART,56.34,57.6
COAH,11,75,CAND_0,34.69,36.62
COAH,11,75,CAND_1,37.64,39.78
COAH,11,75,CAND_2,1.47,1.82
COAH,11,75,CAND_3,1.4,1.64
COAH,11,75,CAND_4,11.43,12.44
COAH,11,75,CAND_5,8.06,9.23
COAH,11,75,OTROS,1.77,2.01
COAH,11,75,PART,56.66,58.21
COAH,12,75,CAND_0,35.05,37.34
COAH,12,75,CAND_1,37.35,39.86
COAH,12,75,CAND_2,1.46,1.86
COAH,12,75,CAND_3,1.32,1.51
COAH,12,75,CAND_4,11.29,12.17
COAH,12,75,CAND_5,7.96,9.15
COAH,12,75,OTROS,1.72,1.95
COAH,12,75,PART,56.77,58.19
COAH,13,75,CAND_0,34.57,36.74
COAH,13,75,CAND_1,37.72,40.02
COAH,13,75,CAND_2,1.59,2.02
COAH,13,75,CAND_3,1.36,1.57
COAH,13,75,CAND_4,11.41,12.26
COAH,13,75,CAND_5,7.99,9.12
COAH,13,75,OTROS,1.7,1.95
COAH,13,75,PART,57.5,58.72
COAH,14,75,CAND_0,35.58,37.86
COAH,14,75,CAND_1,36.97,39.44
COAH,14,75,CAND_2,1.36,1.72
COAH,14,75,CAND_3,1.35,1.54
COAH,14,75,CAND_4,11.4,12.38
COAH,14,75,CAND_5,7.81,8.88
COAH,14,75,OTROS,1.74,1.96
COAH,14,75,PART,56.4,58
COAH,15,75,CAND_0,35.24,37.46
COAH,15,75,CAND_1,37.38,39.66
COAH,15,75,CAND_2,1.46,1.84
COAH,15,75,CAND_3,1.37,1.57
COAH,15,75,CAND_4,11.5,12.4
COAH,15,75,CAND_5,7.72,8.8
COAH,15,75,OTROS,1.71,1.89
COAH,15,75,PART,56.83,57.95
COAH,16,75,CAND_0,35.16,37.05
COAH,16,75,CAND_1,36.61,38.71
COAH,16,75,CAND_2,1.53,1.87
COAH,16,75,CAND_3,1.39,1.6
COAH,16,75,CAND_4,12.21,13.2
COAH,16,75,CAND_5,8.08,9.16
COAH,16,75,OTROS,1.62,1.82
COAH,16,75,PART,57.18,58.44
COAH,17,75,CAND_0,35.04,37.07
COAH,17,75,CAND_1,37.36,39.64
COAH,17,75,CAND_2,1.51,1.81
COAH,17,75,CAND_3,1.39,1.58
COAH,17,75,CAND_4,11.52,12.49
COAH,17,75,CAND_5,7.94,8.96
COAH,17,75,OTROS,1.73,1.97
COAH,17,75,PART,56.59,57.94
COAH,18,75,CAND_0,35.32,37.29
COAH,18,75,CAND_1,36.75,38.81
COAH,18,75,CAND_2,1.42,1.79
COAH,18,75,CAND_3,1.42,1.62
COAH,18,75,CAND_4,11.8,12.73
COAH,18,75,CAND_5,8.09,9.43
COAH,18,75,OTROS,1.65,1.88
COAH,18,75,PART,56.76,58.03
COAH,19,75,CAND_0,36.12,38.52
COAH,19,75,CAND_1,35.32,37.79
COAH,19,75,CAND_2,1.49,1.84
COAH,19,75,CAND_3,1.33,1.52
COAH,19,75,CAND_4,11.88,12.87
COAH,19,75,CAND_5,8.32,9.57
COAH,19,75,OTROS,1.61,1.83
COAH,19,75,PART,57.18,58.4
COAH,20,75,CAND_0,35.64,37.81
COAH,20,75,CAND_1,36.37,38.69
COAH,20,75,CAND_2,1.44,1.79
COAH,20,75,CAND_3,1.4,1.63
COAH,20,75,CAND_4,11.81,12.83
COAH,20,75,CAND_5,7.89,9.02
COAH,20,75,OTROS,1.72,1.97
COAH,20,75,PART,57,58.43
COAH,21,75,CAND_0,33.56,35.58
COAH,21,75,CAND_1,38.41,40.7
COAH,21,75,CAND_2,1.43,1.76
COAH,21,75,CAND_3,1.43,1.63
COAH,21,75,CAND_4,11.79,12.8
COAH,21,75,CAND_5,8.08,9.23
COAH,21,75,OTROS,1.67,1.93
COAH,21,75,PART,57.19,58.5
COAH,22,75,CAND_0,34.84,37.07
COAH,22,75,CAND_1,37.32,39.77
COAH,22,75,CAND_2,1.47,1.96
COAH,22,75,CAND_3,1.43,1.69
COAH,22,75,CAND_4,11.4,12.4
COAH,22,75,CAND_5,7.94,9.21
COAH,22,75,OTROS,1.65,1.85
COAH,22,75,PART,57.26,58.72
COAH,23,75,CAND_0,36.24,38.29
COAH,23,75,CAND_1,35.88,37.99
COAH,23,75,CAND_2,1.58,2.03
COAH,23,75,CAND_3,1.38,1.59
COAH,23,75,CAND_4,11.66,12.52
COAH,23,75,CAND_5,8.02,9.13
COAH,23,75,OTROS,1.72,1.95
COAH,23,75,PART,57.35,58.54
COAH,24,75,CAND_0,34.67,36.82
COAH,24,75,CAND_1,38.07,40.63
COAH,24,75,CAND_2,1.69,2.13
COAH,24,75,CAND_3,1.4,1.61
COAH,24,75,CAND_4,11.07,12.06
COAH,24,75,CAND_5,7.58,8.51
COAH,24,75,OTROS,1.76,2
COAH,24,75,PART,56.75,58.14
COAH,25,75,CAND_0,35.41,37.78
COAH,25,75,CAND_1,36.96,39.45
COAH,25,75,CAND_2,1.44,1.76
COAH,25,75,CAND_3,1.34,1.57
COAH,25,75,CAND_4,11.46,12.38
COAH,25,75,CAND_5,7.92,8.99
COAH,25,75,OTROS,1.64,1.89
COAH,25,75,PART,56.96,58.17
COAH,26,75,CAND_0,35.61,37.59
COAH,26,75,CAND_1,36.09,38.31
COAH,26,75,CAND_2,1.46,1.83
COAH,26,75,CAND_3,1.34,1.53
COAH,26,75,CAND_4,11.98,12.92
COAH,26,75,CAND_5,8.29,9.37
COAH,26,75,OTROS,1.72,1.97
COAH,26,75,PART,57.09,58.38
COAH,27,75,CAND_0,34.98,37.06
COAH,27,75,CAND_1,38.36,40.52
COAH,27,75,CAND_2,1.39,1.67
COAH,27,75,CAND_3,1.35,1.56
COAH,27,75,CAND_4,10.98,11.85
COAH,27,75,CAND_5,7.71,8.82
COAH,27,75,OTROS,1.75,2.01
COAH,27,75,PART,56.74,58.11
COAH,28,75,CAND_0,35.38,37.73
COAH,28,75,CAND_1,37.09,39.67
COAH,28,75,CAND_2,1.47,1.86
COAH,28,75,CAND_3,1.26,1.46
COAH,28,75,CAND_4,11.16,12.14
COAH,28,75,CAND_5,7.98,9.2
COAH,28,75,OTROS,1.69,1.91
COAH,28,75,PART,57.83,59.28
COAH,29,75,CAND_0,35.88,37.84
COAH,29,75,CAND_1,35.46,37.65
COAH,29,75,CAND_2,1.41,1.81
COAH,29,75,CAND_3,1.4,1.6
COAH,29,75,CAND_4,11.87,12.81
COAH,29,75,CAND_5,8.71,9.94
COAH,29,75,OTROS,1.71,1.92
COAH,29,75,PART,57.22,58.9
COAH,30,75,CAND_0,35.13,37.29
COAH,30,75,CAND_1,37.33,39.76
COAH,30,75,CAND_2,1.35,1.65
COAH,30,75,CAND_3,1.37,1.57
COAH,30,75,CAND_4,11.43,12.33
COAH,30,75,CAND_5,8.05,9.17
COAH,30,75,OTROS,1.65,1.9
COAH,30,75,PART,57.72,58.99
COAH,31,75,CAND_0,35.08,37.27
COAH,31,75,CAND_1,37.06,39.34
COAH,31,75,CAND_2,1.43,1.84
COAH,31,75,CAND_3,1.38,1.61
COAH,31,75,CAND_4,11.67,12.61
COAH,31,75,CAND_5,7.99,9.2
COAH,31,75,OTROS,1.65,1.86
COAH,31,75,PART,56.8,57.97
COAH,32,75,CAND_0,34.09,36.14
COAH,32,75,CAND_1,38.5,40.77
COAH,32,75,CAND_2,1.69,2.12
COAH,32,75,CAND_3,1.36,1.59
COAH,32,75,CAND_4,11.67,12.57
COAH,32,75,CAND_5,7.37,8.47
COAH,32,75,OTROS,1.73,1.92
COAH,32,75,PART,57.21,58.48
COAH,33,75,CAND_0,35.28,37.35
COAH,33,75,CAND_1,36.44,38.58
COAH,33,75,CAND_2,1.57,1.91
COAH,33,75,CAND_3,1.42,1.65
COAH,33,75,CAND_4,11.98,12.88
COAH,33,75,CAND_5,8.16,9.24
COAH,33,75,OTROS,1.66,1.88
COAH,33,75,PART,57.04,58.3
COAH,34,75,CAND_0,36.12,38.42
COAH,34,75,CAND_1,35.13,37.55
COAH,34,75,CAND_2,1.55,1.96
COAH,34,75,CAND_3,1.42,1.67
COAH,34,75,CAND_4,11.59,12.45
COAH,34,75,CAND_5,8.64,9.94
COAH,34,75,OTROS,1.67,1.91
COAH,34,75,PART,56.81,58.26
COAH,35,75,CAND_0,34.86,36.77
COAH,35,75,CAND_1,38.13,40.35
COAH,35,75,CAND_2,1.55,1.9
COAH,35,75,CAND_3,1.39,1.59
COAH,35,75,CAND_4,11.35,12.17
COAH,35,75,CAND_5,7.56,8.62
COAH,35,75,OTROS,1.76,1.99
COAH,35,75,PART,57.24,58.56
COAH,36,75,CAND_0,35.28,37.42
COAH,36,75,CAND_1,36.73,39.13
COAH,36,75,CAND_2,1.42,1.79
COAH,36,75,CAND_3,1.29,1.5
COAH,36,75,CAND_4,11.26,12.1
COAH,36,75,CAND_5,8.65,9.81
COAH,36,75,OTROS,1.67,1.95
COAH,36,75,PART,57.4,58.62
COAH,37,75,CAND_0,35.28,37.37
COAH,37,75,CAND_1,36.91,39.08
COAH,37,75,CAND_2,1.58,1.99
COAH,37,75,CAND_3,1.37,1.56
COAH,37,75,CAND_4,11.8,12.69
COAH,37,75,CAND_5,7.82,8.97
COAH,37,75,OTROS,1.69,1.9
COAH,37,75,PART,57.76,58.91
COAH,38,75,CAND_0,35.91,38.08
COAH,38,75,CAND_1,35.6,37.86
COAH,38,75,CAND_2,1.4,1.73
COAH,38,75,CAND_3,1.38,1.58
COAH,38,75,CAND_4,11.95,12.93
COAH,38,75,CAND_5,8.54,9.68
COAH,38,75,OTROS,1.57,1.8
COAH,38,75,PART,57.08,58.49
COAH,39,75,CAND_0,35.01,37.04
COAH,39,75,CAND_1,36.8,39.03
COAH,39,75,CAND_2,1.59,2.03
COAH,39,75,CAND_3,1.43,1.64
COAH,39,75,CAND_4,11.76,12.75
COAH,39,75,CAND_5,8.05,9.12
COAH,39,75,OTROS,1.74,1.99
COAH,39,75,PART,56.74,58.12
COAH,40,75,CAND_0,34.2,36.27
COAH,40,75,CAND_1,37.68,39.92
COAH,40,75,CAND_2,1.47,1.8
COAH,40,75,CAND_3,1.5,1.78
COAH,40,75,CAND_4,11.65,12.69
COAH,40,75,CAND_5,8.07,9.21
COAH,40,75,OTROS,1.74,2.03
COAH,40,75,PART,57.15,58.45
COAH,41,75,CAND_0,36.37,38.48
COAH,41,75,CAND_1,36.26,38.34
COAH,41,75,CAND_2,1.43,1.81
COAH,41,75,CAND_3,1.34,1.57
COAH,41,75,CAND_4,11.08,12.07
COAH,41,75,CAND_5,8.21,9.46
COAH,41,75,OTROS,1.67,1.91
COAH,41,75,PART,56.95,58.3
COAH,42,75,CAND_0,34.11,36.15
COAH,42,75,CAND_1,38.23,40.49
COAH,42,75,CAND_2,1.46,1.75
COAH,42,75,CAND_3,1.35,1.55
COAH,42,75,CAND_4,12.13,13.04
COAH,42,75,CAND_5,7.43,8.59
COAH,42,75,OTROS,1.75,1.98
COAH,42,75,PART,56.72,58.13
COAH,43,75,CAND_0,34.64,36.84
COAH,43,75,CAND_1,38.1,40.45
COAH,43,75,CAND_2,1.43,1.82
COAH,43,75,CAND_3,1.36,1.55
COAH,43,75,CAND_4,11.58,12.52
COAH,43,75,CAND_5,7.52,8.59
COAH,43,75,OTROS,1.69,1.89
COAH,43,75,PART,57.56,58.76
COAH,44,75,CAND_0,36.04,38.07
COAH,44,75,CAND_1,35.86,37.96
COAH,44,75,CAND_2,1.38,1.74
COAH,44,75,CAND_3,1.32,1.57
COAH,44,75,CAND_4,11.83,12.7
COAH,44,75,CAND_5,8.44,9.66
COAH,44,75,OTROS,1.61,1.83
COAH,44,75,PART,57.19,58.8
COAH,45,75,CAND_0,33.8,35.62
COAH,45,75,CAND_1,38.48,40.58
COAH,45,75,CAND_2,1.49,1.87
COAH,45,75,CAND_3,1.41,1.6
COAH,45,75,CAND_4,11.91,12.78
COAH,45,75,CAND_5,7.93,8.95
COAH,45,75,OTROS,1.68,1.9
COAH,45,75,PART,56.87,58.13
COAH,46,75,CAND_0,35.15,37.18
COAH,46,75,CAND_1,36.96,39.08
COAH,46,75,CAND_2,1.47,1.76
COAH,46,75,CAND_3,1.36,1.62
COAH,46,75,CAND_4,11.93,12.87
COAH,46,75,CAND_5,7.91,9.05
COAH,46,75,OTROS,1.73,1.93
COAH,46,75,PART,56.93,58.17
COAH,47,75,CAND_0,34.72,37.01
COAH,47,75,CAND_1,37.09,39.45
COAH,47,75,CAND_2,1.41,1.77
COAH,47,75,CAND_3,1.38,1.75
COAH,47,75,CAND_4,11.46,12.41
COAH,47,75,CAND_5,8.4,9.5
COAH,47,75,OTROS,1.72,1.93
COAH,47,75,PART,56.57,57.91
COAH,48,75,CAND_0,35.42,37.46
COAH,48,75,CAND_1,37.64,39.94
COAH,48,75,CAND_2,1.45,1.83
COAH,48,75,CAND_3,1.35,1.55
COAH,48,75,CAND_4,11.31,12.29
COAH,48,75,CAND_5,7.58,8.61
COAH,48,75,OTROS,1.67,1.9
COAH,48,75,PART,56.89,58.27
COAH,49,75,CAND_0,34.23,36.34
COAH,49,75,CAND_1,38.41,40.65
COAH,49,75,CAND_2,1.51,1.78
COAH,49,75,CAND_3,1.48,1.72
COAH,49,75,CAND_4,11.37,12.35
COAH,49,75,CAND_5,7.6,8.58
COAH,49,75,OTROS,1.85,2.13
COAH,49,75,PART,56.96,58.22
COAH,50,75,CAND_0,35.16,37.28
COAH,50,75,CAND_1,36.87,39.24
COAH,50,75,CAND_2,1.5,1.85
COAH,50,75,CAND_3,1.28,1.47
COAH,50,75,CAND_4,11.77,12.71
COAH,50,75,CAND_5,8.03,9.25
COAH,50,75,OTROS,1.67,1.92
COAH,50,75,PART,56.94,58.23
COAH,51,75,CAND_0,34.13,36.5
COAH,51,75,CAND_1,38.02,40.56
COAH,51,75,CAND_2,1.48,1.82
COAH,51,75,CAND_3,1.48,1.83
COAH,51,75,CAND_4,11.21,12.09
COAH,51,75,CAND_5,8.01,9.2
COAH,51,75,OTROS,1.73,1.94
COAH,51,75,PART,56.56,58.05
COAH,52,75,CAND_0,34.41,36.38
COAH,52,75,CAND_1,38.66,40.87
COAH,52,75,CAND_2,1.59,2.04
COAH,52,75,CAND_3,1.44,1.77
COAH,52,75,CAND_4,11.38,12.31
COAH,52,75,CAND_5,7.21,8.16
COAH,52,75,OTROS,1.78,1.99
COAH,52,75,PART,56.46,57.84
COAH,53,75,CAND_0,34.35,36.41
COAH,53,75,CAND_1,37.78,39.98
COAH,53,75,CAND_2,1.42,1.8
COAH,53,75,CAND_3,1.46,1.7
COAH,53,75,CAND_4,11.69,12.63
COAH,53,75,CAND_5,8.03,9.19
COAH,53,75,OTROS,1.69,1.88
COAH,53,75,PART,56.45,57.89
COAH,54,75,CAND_0,35.7,37.54
COAH,54,75,CAND_1,36.57,38.69
COAH,54,75,CAND_2,1.39,1.71
COAH,54,75,CAND_3,1.4,1.57
COAH,54,75,CAND_4,11.64,12.55
COAH,54,75,CAND_5,8.27,9.36
COAH,54,75,OTROS,1.7,1.93
COAH,54,75,PART,56.74,58.1
COAH,55,75,CAND_0,34.67,36.76
COAH,55,75,CAND_1,38.14,40.49
COAH,55,75,CAND_2,1.44,1.77
COAH,55,75,CAND_3,1.43,1.69
COAH,55,75,CAND_4,11.5,12.46
COAH,55,75,CAND_5,7.52,8.6
COAH,55,75,OTROS,1.66,1.88
COAH,55,75,PART,57.35,58.65
COAH,56,75,CAND_0,35.76,38.05
COAH,56,75,CAND_1,35.6,38.08
COAH,56,75,CAND_2,1.56,1.96
COAH,56,75,CAND_3,1.39,1.62
COAH,56,75,CAND_4,12.24,13.18
COAH,56,75,CAND_5,8,9.07
COAH,56,75,OTROS,1.63,1.86
COAH,56,75,PART,56.6,58.16
COAH,57,75,CAND_0,34.5,36.54
COAH,57,75,CAND_1,37.41,39.7
COAH,57,75,CAND_2,1.45,1.87
COAH,57,75,CAND_3,1.45,1.68
COAH,57,75,CAND_4,11.78,12.7
COAH,57,75,CAND_5,8.11,9.32
COAH,57,75,OTROS,1.65,1.86
COAH,57,75,PART,57.06,58.49
COAH,58,75,CAND_0,34.34,36.5
COAH,58,75,CAND_1,38.17,40.63
COAH,58,75,CAND_2,1.48,1.8
COAH,58,75,CAND_3,1.43,1.69
COAH,58,75,CAND_4,11.01,11.9
COAH,58,75,CAND_5,8.09,9.3
COAH,58,75,OTROS,1.7,1.96
COAH,58,75,PART,57,58.38
COAH,59,75,CAND_0,34.1,36.13
COAH,59,75,CAND_1,38.06,40.39
COAH,59,75,CAND_2,1.62,2.08
COAH,59,75,CAND_3,1.4,1.64
COAH,59,75,CAND_4,11.41,12.38
COAH,59,75,CAND_5,7.98,9.19
COAH,59,75,OTROS,1.7,1.9
COAH,59,75,PART,56.35,57.72
COAH,60,75,CAND_0,34.47,36.64
COAH,60,75,CAND_1,38.13,40.55
COAH,60,75,CAND_2,1.45,1.78
COAH,60,75,CAND_3,1.46,1.71
COAH,60,75,CAND_4,10.92,11.88
COAH,60,75,CAND_5,8.21,9.32
COAH,60,75,OTROS,1.63,1.85
COAH,60,75,PART,57.33,58.7
COAH,61,75,CAND_0,35.15,37.38
COAH,61,75,CAND_1,37,39.45
COAH,61,75,CAND_2,1.61,2.09
COAH,61,75,CAND_3,1.34,1.54
COAH,61,75,CAND_4,11.08,12.03
COAH,61,75,CAND_5,8.25,9.58
COAH,61,75,OTROS,1.63,1.88
COAH,61,75,PART,57.07,58.55
COAH,62,75,CAND_0,35.53,37.57
COAH,62,75,CAND_1,36.14,38.39
COAH,62,75,CAND_2,1.51,1.88
COAH,62,75,CAND_3,1.44,1.68
COAH,62,75,CAND_4,11.74,12.64
COAH,62,75,CAND_5,8.36,9.48
COAH,62,75,OTROS,1.71,1.92
COAH,62,75,PART,56.71,58
COAH,63,75,CAND_0,33.82,35.92
COAH,63,75,CAND_1,38.58,40.91
